state,year,localid,name,e1,e2,e3,e4,es,et
NY,2014,110304040000,mcgraw central school district,NA,NA,NA,NA,58,58
NY,2015,110304040000,mcgraw central school district,NA,NA,NA,NA,58,58
NY,2016,110304040000,mcgraw central school district,NA,NA,45,NA,11,56
NY,2013,110701060000,homer central school district,NA,5,105,70,NA,180
NY,2014,110701060000,homer central school district,NA,NA,NA,90,88,178
NY,2015,110701060000,homer central school district,NA,NA,NA,90,88,178
NY,2013,110901040000,marathon central school district,NA,NA,NA,51,18,69
NY,2014,110901040000,marathon central school district,NA,NA,NA,53,19,72
NY,2015,110901040000,marathon central school district,NA,NA,NA,53,19,72
NY,2016,110901040000,marathon central school district,NA,NA,NA,49,26,75
NY,2013,120102040000,andes central school district,NA,NA,20,5,NA,25
NY,2014,120102040000,andes central school district,NA,NA,NA,13,9,22
NY,2015,120102040000,andes central school district,NA,NA,NA,13,9,22
NY,2016,120102040000,andes central school district,NA,NA,11,NA,10,21
NY,2013,120301040000,downsville central school district,NA,NA,13,21,NA,34
NY,2014,120301040000,downsville central school district,NA,NA,6,30,NA,36
NY,2015,120301040000,downsville central school district,NA,NA,6,30,NA,36
NY,2013,120401040000,charlotte valley central school district,NA,NA,NA,NA,39,39
NY,2014,120401040000,charlotte valley central school district,NA,NA,19,NA,13,32
NY,2015,120401040000,charlotte valley central school district,NA,NA,19,NA,13,32
NY,2016,120401040000,charlotte valley central school district,NA,NA,22,NA,14,36
NY,2013,120501040000,delaware academy central school district at delhi,NA,NA,NA,56,17,73
NY,2014,120501040000,delaware academy central school district at delhi,NA,NA,16,59,NA,75
NY,2015,120501040000,delaware academy central school district at delhi,NA,NA,16,59,NA,75
NY,2016,120501040000,delaware academy central school district at delhi,NA,NA,16,59,NA,75
NY,2013,120701040000,franklin central school district,NA,NA,20,NA,10,30
NY,2014,120701040000,franklin central school district,NA,NA,18,NA,12,30
NY,2015,120701040000,franklin central school district,NA,NA,18,NA,12,30
NY,2016,120701040000,franklin central school district,NA,NA,10,20,NA,30
NY,2013,120906040000,hancock central school district,NA,17,20,7,NA,44
NY,2014,120906040000,hancock central school district,NA,NA,29,NA,19,48
NY,2015,120906040000,hancock central school district,NA,NA,29,NA,19,48
NY,2016,120906040000,hancock central school district,NA,NA,NA,28,20,48
NY,2013,121401040000,margaretville central school district,NA,NA,NA,27,17,44
NY,2014,121401040000,margaretville central school district,NA,NA,6,37,NA,43
NY,2015,121401040000,margaretville central school district,NA,NA,6,37,NA,43
NY,2016,121401040000,margaretville central school district,NA,NA,10,32,NA,42
NY,2013,121502040000,roxbury central school district,NA,NA,19,10,10,39
NY,2014,121502040000,roxbury central school district,NA,NA,16,19,NA,35
NY,2015,121502040000,roxbury central school district,NA,NA,16,19,NA,35
NY,2016,121502040000,roxbury central school district,NA,NA,NA,19,20,39
NY,2013,121601060000,sidney central school district,NA,NA,45,36,NA,81
NY,2014,121601060000,sidney central school district,NA,NA,57,NA,32,89
NY,2015,121601060000,sidney central school district,NA,NA,57,NA,32,89
NY,2013,121701040000,stamford central school district,NA,NA,18,6,5,29
NY,2014,121701040000,stamford central school district,NA,NA,18,16,NA,34
NY,2015,121701040000,stamford central school district,NA,NA,18,16,NA,34
NY,2016,121701040000,stamford central school district,NA,NA,NA,NA,27,27
NY,2013,121702040000,south kortright central school district,NA,NA,21,9,5,35
NY,2014,121702040000,south kortright central school district,NA,NA,18,NA,18,36
NY,2015,121702040000,south kortright central school district,NA,NA,18,NA,18,36
NY,2016,121702040000,south kortright central school district,NA,NA,27,NA,11,38
NY,2013,121901040000,walton central school district,NA,NA,34,49,5,88
NY,2014,121901040000,walton central school district,NA,NA,63,NA,20,83
NY,2015,121901040000,walton central school district,NA,NA,63,NA,20,83
NY,2016,121901040000,walton central school district,NA,NA,53,NA,33,86
NY,2013,129000000000,delaware-chenango-madison-otsego boces,NA,NA,40,24,15,79
NY,2014,129000000000,delaware-chenango-madison-otsego boces,NA,NA,NA,42,37,79
NY,2015,129000000000,delaware-chenango-madison-otsego boces,NA,NA,NA,42,37,79
NY,2016,129000000000,delaware-chenango-madison-otsego boces,NA,NA,NA,52,30,82
NY,2013,130200010000,beacon city school district,108,71,47,9,NA,235
NY,2014,130200010000,beacon city school district,NA,NA,58,176,NA,234
NY,2015,130200010000,beacon city school district,NA,NA,58,176,NA,234
NY,2016,130200010000,beacon city school district,NA,NA,NA,160,63,223
NY,2013,130502020000,dover union free school district,NA,12,23,80,NA,115
NY,2014,130502020000,dover union free school district,NA,NA,NA,68,46,114
NY,2015,130502020000,dover union free school district,NA,NA,NA,68,46,114
NY,2016,130502020000,dover union free school district,NA,5,36,72,NA,113
NY,2013,130801060000,hyde park central school district,NA,NA,155,NA,135,290
NY,2014,130801060000,hyde park central school district,NA,NA,130,140,NA,270
NY,2015,130801060000,hyde park central school district,NA,NA,130,140,NA,270
NY,2016,130801060000,hyde park central school district,NA,NA,NA,148,124,272
NY,2013,131101040000,northeast central school district,NA,NA,35,NA,27,62
NY,2014,131101040000,northeast central school district,NA,NA,NA,33,23,56
NY,2015,131101040000,northeast central school district,NA,NA,NA,33,23,56
NY,2016,131101040000,northeast central school district,NA,NA,37,32,NA,69
NY,2013,131201040000,pawling central school district,8,8,91,NA,NA,107
NY,2014,131201040000,pawling central school district,NA,NA,85,NA,20,105
NY,2015,131201040000,pawling central school district,NA,NA,85,NA,20,105
NY,2016,131201040000,pawling central school district,NA,NA,55,NA,54,109
NY,2013,131301040000,pine plains central school district,NA,NA,NA,47,47,94
NY,2014,131301040000,pine plains central school district,NA,NA,22,72,NA,94
NY,2015,131301040000,pine plains central school district,NA,NA,22,72,NA,94
NY,2016,131301040000,pine plains central school district,NA,NA,NA,81,14,95
NY,2013,131500010000,poughkeepsie city school district,NA,NA,NA,NA,9,9
NY,2014,131500010000,poughkeepsie city school district,NA,NA,136,116,18,270
NY,2015,131500010000,poughkeepsie city school district,NA,NA,136,116,18,270
NY,2016,131500010000,poughkeepsie city school district,NA,NA,158,84,34,276
NY,2013,131601060000,arlington central school district,NA,NA,NA,446,217,663
NY,2014,131601060000,arlington central school district,NA,NA,113,526,NA,639
NY,2015,131601060000,arlington central school district,NA,NA,113,526,NA,639
NY,2016,131601060000,arlington central school district,NA,NA,109,524,NA,633
NY,2013,131602020000,spackenkill union free school district,NA,NA,NA,106,43,149
NY,2014,131602020000,spackenkill union free school district,NA,NA,NA,97,51,148
NY,2015,131602020000,spackenkill union free school district,NA,NA,NA,97,51,148
NY,2016,131602020000,spackenkill union free school district,NA,NA,30,114,NA,144
NY,2013,131701060000,red hook central school district,NA,NA,NA,86,79,165
NY,2014,131701060000,red hook central school district,NA,NA,65,106,NA,171
NY,2015,131701060000,red hook central school district,NA,NA,65,106,NA,171
NY,2016,131701060000,red hook central school district,NA,NA,NA,86,86,172
NY,2014,131801040000,rhinebeck central school district,NA,NA,15,81,NA,96
NY,2015,131801040000,rhinebeck central school district,NA,NA,15,81,NA,96
NY,2016,131801040000,rhinebeck central school district,NA,NA,13,85,NA,98
NY,2013,132101060000,wappingers central school district,NA,NA,303,426,8,737
NY,2014,132101060000,wappingers central school district,NA,NA,239,467,10,716
NY,2015,132101060000,wappingers central school district,NA,NA,239,467,10,716
NY,2016,132101060000,wappingers central school district,NA,NA,346,315,50,711
NY,2013,132201040000,millbrook central school district,NA,NA,19,77,NA,96
NY,2014,132201040000,millbrook central school district,NA,NA,39,55,NA,94
NY,2015,132201040000,millbrook central school district,NA,NA,39,55,NA,94
NY,2016,132201040000,millbrook central school district,NA,NA,19,75,NA,94
NY,2013,139000000000,dutchess boces,NA,NA,32,71,5,108
NY,2014,139000000000,dutchess boces,NA,NA,NA,68,30,98
NY,2015,139000000000,dutchess boces,NA,NA,NA,68,30,98
NY,2016,139000000000,dutchess boces,NA,NA,61,NA,36,97
NY,2013,140101060000,alden central school district,NA,NA,NA,78,50,128
NY,2014,140101060000,alden central school district,NA,NA,NA,102,22,124
NY,2015,140101060000,alden central school district,NA,NA,NA,102,22,124
NY,2013,140201060000,amherst central school district,NA,NA,44,204,NA,248
NY,2014,140201060000,amherst central school district,NA,NA,43,202,NA,245
NY,2015,140201060000,amherst central school district,NA,NA,43,202,NA,245
NY,2016,140201060000,amherst central school district,NA,NA,38,219,NA,257
NY,2013,140203060000,williamsville central school district,NA,NA,NA,482,225,707
NY,2014,140203060000,williamsville central school district,NA,NA,69,665,NA,734
NY,2015,140203060000,williamsville central school district,NA,NA,69,665,NA,734
NY,2016,140203060000,williamsville central school district,NA,NA,NA,705,66,771
NY,2013,140207060000,sweet home central school district,NA,NA,82,181,NA,263
NY,2014,140207060000,sweet home central school district,NA,NA,NA,166,94,260
NY,2015,140207060000,sweet home central school district,NA,NA,NA,166,94,260
NY,2016,140207060000,sweet home central school district,NA,NA,68,191,12,271
NY,2013,140301030000,east aurora union free school district,NA,NA,48,79,NA,127
NY,2014,140301030000,east aurora union free school district,NA,NA,NA,96,32,128
NY,2015,140301030000,east aurora union free school district,NA,NA,NA,96,32,128
NY,2016,140301030000,east aurora union free school district,NA,NA,NA,77,46,123
NY,2013,140600010000,buffalo city school district,70,95,564,977,NA,1706
NY,2014,140600010000,buffalo city school district,75,158,600,1544,NA,2377
NY,2015,140600010000,buffalo city school district,75,158,600,1544,NA,2377
NY,2016,140600010000,buffalo city school district,34,93,542,1419,NA,2088
NY,2013,140701060000,cheektowaga central school district,NA,NA,NA,106,76,182
NY,2014,140701060000,cheektowaga central school district,NA,NA,NA,131,52,183
NY,2015,140701060000,cheektowaga central school district,NA,NA,NA,131,52,183
NY,2016,140701060000,cheektowaga central school district,NA,NA,NA,141,41,182
NY,2013,140702030000,cheektowaga-maryvale union free school district,NA,NA,NA,106,38,144
NY,2014,140702030000,cheektowaga-maryvale union free school district,NA,NA,108,NA,37,145
NY,2015,140702030000,cheektowaga-maryvale union free school district,NA,NA,108,NA,37,145
NY,2016,140702030000,cheektowaga-maryvale union free school district,NA,NA,23,134,NA,157
NY,2013,140703020000,cleveland hill union free school district,NA,NA,89,13,12,114
NY,2014,140703020000,cleveland hill union free school district,NA,NA,85,31,NA,116
NY,2015,140703020000,cleveland hill union free school district,NA,NA,85,31,NA,116
NY,2013,140707030000,depew union free school district,NA,NA,106,NA,55,161
NY,2014,140707030000,depew union free school district,NA,NA,96,NA,61,157
NY,2015,140707030000,depew union free school district,NA,NA,96,NA,61,157
NY,2013,140709030000,cheektowaga-sloan union free school district,NA,NA,20,87,10,117
NY,2014,140709030000,cheektowaga-sloan union free school district,NA,NA,NA,97,19,116
NY,2015,140709030000,cheektowaga-sloan union free school district,NA,NA,NA,97,19,116
NY,2016,140709030000,cheektowaga-sloan union free school district,NA,NA,NA,97,24,121
NY,2013,140801060000,clarence central school district,NA,NA,NA,288,47,335
NY,2014,140801060000,clarence central school district,NA,NA,41,268,NA,309
NY,2015,140801060000,clarence central school district,NA,NA,41,268,NA,309
NY,2016,140801060000,clarence central school district,NA,NA,44,277,NA,321
NY,2013,141101060000,springville-griffith institute central school district,NA,NA,25,117,NA,142
NY,2014,141101060000,springville-griffith institute central school district,NA,NA,21,124,NA,145
NY,2015,141101060000,springville-griffith institute central school district,NA,NA,21,124,NA,145
NY,2016,141101060000,springville-griffith institute central school district,NA,NA,NA,82,61,143
NY,2013,141201060000,eden central school district,NA,NA,NA,85,42,127
NY,2014,141201060000,eden central school district,NA,NA,15,111,NA,126
NY,2015,141201060000,eden central school district,NA,NA,15,111,NA,126
NY,2013,141301060000,iroquois central school district,NA,NA,15,167,NA,182
NY,2014,141301060000,iroquois central school district,NA,NA,10,162,NA,172
NY,2015,141301060000,iroquois central school district,NA,NA,10,162,NA,172
NY,2013,141401060000,evans-brant central school district (lake shore),NA,NA,127,94,NA,221
NY,2014,141401060000,evans-brant central school district (lake shore),NA,NA,109,NA,98,207
NY,2015,141401060000,evans-brant central school district (lake shore),NA,NA,109,NA,98,207
NY,2013,141501060000,grand island central school district,NA,NA,NA,152,72,224
NY,2014,141501060000,grand island central school district,NA,NA,55,168,NA,223
NY,2015,141501060000,grand island central school district,NA,NA,55,168,NA,223
NY,2016,141501060000,grand island central school district,NA,NA,28,194,NA,222
NY,2013,141601060000,hamburg central school district,NA,NA,11,263,NA,274
NY,2014,141601060000,hamburg central school district,NA,NA,23,240,NA,263
NY,2015,141601060000,hamburg central school district,NA,NA,23,240,NA,263
NY,2016,141601060000,hamburg central school district,NA,NA,30,236,NA,266
NY,2013,141604060000,frontier central school district,NA,NA,44,316,NA,360
NY,2014,141604060000,frontier central school district,NA,NA,34,293,NA,327
NY,2015,141604060000,frontier central school district,NA,NA,34,293,NA,327
NY,2016,141604060000,frontier central school district,NA,NA,NA,150,129,279
NY,2013,141701040000,holland central school district,NA,NA,NA,45,32,77
NY,2014,141701040000,holland central school district,NA,NA,NA,41,36,77
NY,2015,141701040000,holland central school district,NA,NA,NA,41,36,77
NY,2016,141701040000,holland central school district,NA,NA,38,44,NA,82
NY,2013,141800010000,lackawanna city school district,NA,NA,94,NA,73,167
NY,2014,141800010000,lackawanna city school district,NA,8,117,6,NA,131
NY,2015,141800010000,lackawanna city school district,NA,8,117,6,NA,131
NY,2013,141901060000,lancaster central school district,NA,NA,108,294,NA,402
NY,2014,141901060000,lancaster central school district,NA,NA,NA,245,165,410
NY,2015,141901060000,lancaster central school district,NA,NA,NA,245,165,410
NY,2016,141901060000,lancaster central school district,NA,NA,NA,253,163,416
NY,2013,142101040000,akron central school district,NA,NA,NA,80,16,96
NY,2014,142101040000,akron central school district,NA,NA,12,95,NA,107
