state,year,name,localid,et,e4,e3,e2,e1
MI,2019,berrien resa  - district created from isd,11000,59,29,30,0,0
MI,2019,berrien springs public schools,11240,190,93,94,3,0
MI,2019,bessemer area school district,27010,36,2,34,0,0
MI,2019,big bay de noc school district,21065,14,9,4,1,0
MI,2019,big jackson school district,62470,2,0,2,0,0
MI,2019,big rapids public schools,54010,111,58,51,2,0
MI,2019,birch run area schools,73170,114,58,53,3,0
MI,2019,birmingham public schools,63010,660,620,39,1,0
MI,2019,black river public school,70904,76,69,6,1,0
MI,2019,blended learning academies credit recovery high school,33915,4,0,0,4,0
MI,2019,blissfield community schools,46040,76,60,16,0,0
MI,2019,bloomfield hills schools,63080,486,136,346,4,0
MI,2019,bloomingdale public school district,80090,72,66,4,0,2
MI,2019,blue water middle college,74914,130,52,77,1,0
MI,2019,bois blanc pines school district,49020,1,0,1,0,0
MI,2019,boyne city public schools,15020,107,60,44,3,0
MI,2019,boyne falls public school district,15030,18,3,14,1,0
MI,2019,bradford academy,63917,93,25,62,4,2
MI,2019,branch isd  - district created from isd,12000,61,39,22,0,0
MI,2019,branch line school,82705,12,7,4,1,0
MI,2019,brandon school district in the counties of oakland and lapeer,63180,160,91,68,1,0
MI,2019,brandywine community schools,11210,101,61,36,4,0
MI,2019,breckenridge community schools,29040,59,11,48,0,0
MI,2019,breitung township school district,22030,140,34,104,2,0
MI,2019,bridge academy,82983,39,0,38,0,1
MI,2019,bridgeport-spaulding community school district,73180,83,3,75,5,0
MI,2019,bridgman public schools,11340,74,64,10,0,0
MI,2019,brighton area schools,47010,861,319,541,1,0
MI,2019,brimley area schools,17140,73,31,41,1,0
MI,2019,britton deerfield schools,46050,37,17,20,0,0
MI,2019,bronson community school district,12020,60,49,11,0,0
MI,2019,brown city community schools,76060,60,10,50,0,0
MI,2019,buchanan community schools,11310,116,78,38,0,0
MI,2019,buckley community schools,28035,40,4,36,0,0
MI,2019,bullock creek school district,56020,153,101,52,0,0
MI,2019,burr oak community school district,75020,27,21,6,0,0
MI,2019,burt township school district,2020,7,7,0,0,0
MI,2019,burton glen charter academy,25909,36,0,34,2,0
MI,2019,byron area schools,78020,57,29,26,2,0
MI,2019,byron center charter school,41908,21,9,12,0,0
MI,2019,byron center public schools,41040,201,61,140,0,0
MI,2019,c.o.o.r. isd  - district created from isd,72000,12,0,12,0,0
MI,2019,cadillac area public schools,83010,213,34,177,2,0
MI,2019,caledonia community schools,41050,409,73,335,0,1
MI,2019,calhoun intermediate school district  - district created from isd,13000,65,34,28,3,0
MI,2019,camden-frontier school,30010,37,7,28,2,0
MI,2019,caniff liberty academy,82745,28,1,22,5,0
MI,2019,canton charter academy,82968,42,20,22,0,0
MI,2019,canton preparatory high school,82711,60,7,53,0,0
MI,2019,capac community schools,74040,94,3,91,0,0
MI,2019,capstone academy charter school (sda),82752,9,0,9,0,0
MI,2019,carman-ainsworth community schools,25080,252,56,192,4,0
MI,2019,carney-nadeau public schools,55010,21,6,14,1,0
MI,2019,caro community schools,79020,103,43,58,2,0
MI,2019,carrollton public schools,73030,204,108,90,2,4
MI,2019,carson city-crystal area schools,59020,67,21,39,7,0
MI,2019,carsonville-port sanilac school district,76070,33,7,26,0,0
MI,2019,caseville public schools,32030,20,0,20,0,0
MI,2019,casman alternative academy,51903,5,3,2,0,0
MI,2019,cass city public schools,79030,87,17,70,0,0
MI,2019,cassopolis public schools,14010,69,12,51,6,0
MI,2019,cedar springs public schools,41070,216,129,85,2,0
MI,2019,center line public schools,50010,165,44,117,2,2
MI,2019,central academy,81902,37,0,37,0,0
MI,2019,central lake public schools,5035,20,0,19,1,0
MI,2019,central montcalm public schools,59125,98,8,88,2,0
MI,2019,centreville public schools,75030,61,34,25,1,1
MI,2019,cesar chavez academy,82918,142,18,118,6,0
MI,2019,chandler park academy,82923,92,28,62,2,0
MI,2019,chandler woods charter academy,41920,42,21,20,1,0
MI,2019,charlevoix montessori academy for the arts,15902,35,0,35,0,0
MI,2019,charlevoix public schools,15050,60,35,25,0,0
MI,2019,charlevoix-emmet isd  - district created from isd,15000,18,6,12,0,0
MI,2019,charlotte public schools,23030,161,71,90,0,0
MI,2019,charlton heston academy,72901,42,0,42,0,0
MI,2019,charyl stockwell academy,47902,75,33,42,0,0
MI,2019,chassell township school district,31050,18,8,10,0,0
MI,2019,chatfield school,44901,29,28,1,0,0
MI,2019,cheb-otsego-presque isle esd  - district created from isd,16000,11,2,8,1,0
MI,2019,cheboygan area schools,16015,100,5,95,0,0
MI,2019,chelsea school district,81040,155,96,59,0,0
MI,2019,chesaning union schools,73110,89,36,51,1,1
MI,2019,chippewa hills school district,54025,115,65,43,7,0
MI,2019,chippewa valley schools,50080,830,813,16,1,0
MI,2019,church school district,32040,2,0,2,0,0
MI,2019,clara b. ford academy (sda),82996,15,3,12,0,0
MI,2019,clare public schools,18010,98,9,85,4,0
MI,2019,clare-gladwin regional education service district  - district created from isd,18000,20,11,9,0,0
MI,2019,clarenceville school district,63090,116,28,84,4,0
MI,2019,clarkston community school district,63190,603,69,534,0,0
MI,2019,clawson public schools,63270,127,47,80,0,0
MI,2019,climax-scotts community schools,39020,44,23,21,0,0
MI,2019,clinton community schools,46060,90,52,34,4,0
MI,2019,clinton county resa  - district created from isd,19000,16,4,12,0,0
MI,2019,clintondale community schools,50070,165,64,101,0,0
MI,2019,clio area school district,25150,160,55,101,3,1
MI,2019,coldwater community schools,12010,160,60,100,0,0
MI,2019,cole academy,33901,18,10,8,0,0
MI,2019,coleman community schools,56030,45,8,37,0,0
MI,2019,colfax township s/d #1f,32260,1,1,0,0,0
MI,2019,coloma community schools,11330,95,20,75,0,0
MI,2019,colon community school district,75040,37,11,23,3,0
MI,2019,columbia school district,38040,91,77,14,0,0
MI,2019,commonwealth community development academy,82919,9,2,6,1,0
MI,2019,comstock park public schools,41080,119,9,110,0,0
MI,2019,comstock public schools,39030,138,34,97,7,0
MI,2019,concord academy - boyne,15901,27,5,22,0,0
MI,2019,concord academy - petoskey,24901,16,7,9,0,0
MI,2019,concord community schools,38080,67,26,41,0,0
MI,2019,conner creek academy east,50902,52,9,42,1,0
MI,2019,constantine public school district,75050,141,7,130,4,0
MI,2019,coopersville area public school district,70120,153,44,108,1,0
MI,2019,copper country isd  - district created from isd,31000,22,8,14,0,0
MI,2019,cornerstone health and technology school,82741,23,8,13,2,0
MI,2019,cornerstone jefferson-douglass academy,82760,15,0,14,0,1
MI,2019,corunna public schools,78100,101,22,79,0,0
MI,2019,countryside academy,11901,45,17,27,1,0
MI,2019,covenant house academy detroit,82991,24,6,18,0,0
MI,2019,covenant house academy grand rapids,41900,14,0,13,1,0
MI,2019,covert public schools,80040,30,7,21,2,0
MI,2019,crawford ausable schools,20015,114,0,111,3,0
MI,2019,creative montessori academy,82969,40,11,28,1,0
MI,2019,creative technologies academy,41918,21,10,11,0,0
MI,2019,crescent academy,63921,51,17,32,1,1
MI,2019,crestwood school district,82230,259,127,129,3,0
MI,2019,cross creek charter academy,41916,41,15,26,0,0
MI,2019,crossroads charter academy,54901,47,24,22,0,1
MI,2019,croswell-lexington community schools,76080,117,22,93,0,2
MI,2019,da vinci institute,38901,33,2,30,1,0
MI,2019,dansville schools,33040,50,45,5,0,0
MI,2019,david ellis academy,82947,16,2,12,2,0
MI,2019,david ellis academy west,82994,38,6,28,4,0
MI,2019,davison community schools,25140,295,142,149,4,0
MI,2019,dearborn city school district,82030,1555,741,804,9,1
MI,2019,dearborn heights school district #7,82040,145,88,57,0,0
MI,2019,decatur public schools,80050,51,29,22,0,0
MI,2019,deckerville community school district,76090,57,1,56,0,0
MI,2019,delta-schoolcraft isd  - district created from isd,21000,19,8,11,0,0
MI,2019,delton kellogg schools,8010,75,14,60,1,0
MI,2019,detour area schools,17050,14,9,5,0,0
MI,2019,detour arts and technology academy,17903,69,12,57,0,0
MI,2019,detroit academy of arts and sciences,82929,38,6,31,1,0
MI,2019,detroit achievement academy,82700,19,8,11,0,0
MI,2019,detroit collegiate high school,82764,8,0,6,2,0
MI,2019,detroit community schools,82925,30,26,4,0,0
MI,2019,detroit edison public school academy,82945,48,0,28,17,3
MI,2019,detroit enterprise academy,82979,45,9,35,0,1
MI,2019,detroit innovation academy,82739,18,0,15,3,0
MI,2019,detroit leadership academy,82722,45,3,22,19,1
MI,2019,detroit merit charter academy,82974,48,9,39,0,0
MI,2019,detroit premier academy,82985,44,12,31,1,0
MI,2019,detroit public safety academy,82704,15,0,11,2,2
MI,2019,detroit public schools community district,82015,3019,1459,1506,47,7
MI,2019,detroit service learning academy,82953,62,0,62,0,0
MI,2019,dewitt public schools,19010,185,116,69,0,0
MI,2019,dexter community school district,81050,331,150,181,0,0
MI,2019,dickinson-iron isd  - district created from isd,22000,18,15,3,0,0
MI,2019,distinctive college prep.,82763,21,1,15,5,0
MI,2019,dollar bay-tamarack city area  k-12 school,31100,23,14,9,0,0
MI,2019,dove academy of detroit,82930,25,1,20,4,0
MI,2019,dowagiac union school district,14020,164,33,130,1,0
MI,2019,dr. joseph f. pollack academic center of excellence,63910,45,34,11,0,0
MI,2019,dryden community schools,44050,38,16,22,0,0
MI,2019,dundee community schools,58050,92,54,38,0,0
MI,2019,durand area schools,78030,118,21,97,0,0
MI,2019,eagle crest charter academy,70906,43,17,26,0,0
MI,2019,eagle's nest academy,25916,7,0,4,3,0
MI,2019,east arbor charter academy,81910,46,3,42,1,0
MI,2019,east china school district,74050,305,106,199,0,0
MI,2019,east grand rapids public schools,41090,252,121,126,5,0
MI,2019,east jackson community schools,38090,74,18,50,4,2
MI,2019,east jordan public schools,15060,51,26,23,2,0
MI,2019,east lansing school district,33010,230,194,32,4,0
MI,2019,east shore leadership academy,74900,16,4,12,0,0
MI,2019,eastern upper peninsula isd  - district created from isd,17000,10,9,1,0,0
MI,2019,easton township s/d #6,34340,2,0,2,0,0
MI,2019,eastpointe community schools,50020,213,15,178,20,0
MI,2019,eaton academy,82915,22,2,10,9,1
MI,2019,eaton rapids public schools,23050,148,34,114,0,0
MI,2019,eaton resa  - district created from isd,23000,14,11,2,1,0
MI,2019,eau claire public schools,11250,55,0,55,0,0
MI,2019,ecorse public schools,82250,57,0,57,0,0
MI,2019,edwardsburg public schools,14030,231,127,104,0,0
MI,2019,el-hajj malik el-shabazz academy,33902,8,3,1,3,1
MI,2019,elk rapids schools,5060,80,71,8,0,1
MI,2019,elkton-pigeon-bay port laker schools,32050,72,26,45,1,0
MI,2019,ellsworth community school,5065,28,7,20,1,0
MI,2019,elm river township school district,31070,1,1,0,0,0
MI,2019,endeavor charter academy,13902,37,3,33,1,0
MI,2019,engadine consolidated schools,49055,28,6,22,0,0
MI,2019,escanaba area public schools,21010,236,131,105,0,0
MI,2019,escuela avancemos,82744,14,2,8,4,0
MI,2019,essexville-hampton public schools,9050,99,76,23,0,0
MI,2019,evart public schools,67020,58,23,34,1,0
MI,2019,evergreen academy,39908,7,2,4,1,0
MI,2019,ewen-trout creek consolidated school district,66045,17,4,13,0,0
MI,2019,excel charter academy,41905,46,15,31,0,0
MI,2019,excelsior township s/d #1,40060,4,0,3,1,0
MI,2019,fairview area school district,68030,19,4,15,0,0
MI,2019,farmington public school district,63200,748,197,551,0,0
MI,2019,farwell area schools,18020,78,29,49,0,0
MI,2019,faxon language immersion academy,63926,6,0,4,2,0
MI,2019,fennville public schools,3050,84,28,55,1,0
MI,2019,fenton area public schools,25100,189,115,74,0,0
MI,2019,ferndale public schools,63020,213,132,81,0,0
MI,2019,fitzgerald public schools,50090,185,19,166,0,0
MI,2019,flagship charter academy,82997,42,1,39,2,0
MI,2019,flat river academy,41911,20,3,17,0,0
MI,2019,flat rock community schools,82180,106,47,56,1,2
MI,2019,flex high school of michigan,25918,4,0,4,0,0
MI,2019,flextech high school,47903,17,9,8,0,0
MI,2019,flextech high school - novi,63931,12,5,7,0,0
MI,2019,flextech high school shepherd,37900,8,0,8,0,0
MI,2019,"flint, school district of the city of",25010,256,56,193,7,0
MI,2019,flushing community schools,25120,264,148,116,0,0
MI,2019,forest academy,39907,12,4,8,0,0
MI,2019,forest area community schools,40020,41,16,24,1,0
MI,2019,forest hills public schools,41110,600,96,501,3,0
MI,2019,forest park school district,36015,45,12,32,1,0
MI,2019,fortis academy,81906,48,5,43,0,0
MI,2019,four corners montessori academy,63923,25,2,20,3,0
MI,2019,fowler public schools,19070,35,23,12,0,0
MI,2019,fowlerville community schools,47030,197,69,128,0,0
MI,2019,francis reh psa,73909,28,3,20,5,0
MI,2019,francis street primary school,38904,2,0,2,0,0
MI,2019,frankenmuth school district,73190,104,49,55,0,0
MI,2019,frankfort-elberta area schools,10025,89,10,79,0,0
MI,2019,fraser public schools,50100,313,2,304,7,0
MI,2019,freeland community school district,73200,201,71,129,1,0
MI,2019,fremont public school district,62040,140,21,118,1,0
MI,2019,frontier international academy,82987,34,1,33,0,0
MI,2019,fruitport community schools,61080,163,65,92,6,0
MI,2019,fulton schools,29050,71,11,58,2,0
MI,2019,galesburg-augusta community schools,39050,130,35,93,2,0
MI,2019,garden city public schools,82050,279,131,148,0,0
MI,2019,gateway to success academy,53901,8,7,1,0,0
MI,2019,gaylord community schools,69020,294,51,243,0,0
MI,2019,gee edmonson academy,82731,9,0,8,1,0
MI,2019,gee white academy,82732,22,0,20,2,0
MI,2019,genesee isd  - district created from isd,25000,519,105,410,4,0
MI,2019,genesee school district,25070,38,11,25,0,2
MI,2019,genesee stem academy,25900,9,0,9,0,0
MI,2019,george crockett academy,82937,21,1,17,3,0
MI,2019,george washington carver academy,82963,36,19,17,0,0
MI,2019,gibraltar school district,82290,251,19,230,1,1
MI,2019,gladstone area schools,21025,139,46,91,0,2
MI,2019,gladwin community schools,26040,102,61,39,0,2
MI,2019,glen lake community schools,45010,52,46,6,0,0
MI,2019,glenn public school district,3440,5,5,0,0,0
MI,2019,global heights academy,82725,19,0,19,0,0
MI,2019,global preparatory academy,50904,2,0,2,0,0
MI,2019,global tech academy,81900,14,0,14,0,0
MI,2019,gobles public school district,80110,133,35,97,1,0
MI,2019,godfrey-lee public schools,41120,133,94,35,1,3
MI,2019,godwin heights public schools,41020,122,13,107,2,0
MI,2019,gogebic-ontonagon isd  - district created from isd,27000,12,0,11,1,0
MI,2019,goodrich area schools,25050,122,80,42,0,0
MI,2019,grand blanc academy,25903,28,9,19,0,0
MI,2019,grand blanc community schools,25030,500,406,92,2,0
MI,2019,grand haven area public schools,70010,388,282,105,1,0
MI,2019,grand ledge public schools,23060,381,145,230,6,0
MI,2019,grand rapids child discovery center,41921,15,0,13,2,0
MI,2019,grand rapids public schools,41010,1184,395,753,33,3
MI,2019,grand river academy,82757,48,11,37,0,0
MI,2019,grand river preparatory high school,41930,80,12,67,1,0
MI,2019,grand traverse academy,28902,59,49,10,0,0
MI,2019,grandville public schools,41130,389,209,176,4,0
MI,2019,grant public school district,62050,103,31,70,2,0
MI,2019,grant township s/d #2,42030,1,0,1,0,0
MI,2019,grass lake community schools,38050,78,22,55,0,1
MI,2019,gratiot-isabella resd  - district created from isd,29000,23,13,10,0,0
MI,2019,great lakes academy,63907,11,1,10,0,0
MI,2019,great lakes cyber academy,33914,58,0,58,0,0
MI,2019,great oaks academy,63922,42,3,37,2,0
MI,2019,greater heights academy,25914,18,1,15,2,0
MI,2019,greenville public schools,59070,202,99,97,6,0
MI,2019,grosse ile township schools,82300,149,35,110,4,0
MI,2019,grosse pointe public schools,82055,668,207,461,0,0
MI,2019,gull lake community schools,39065,287,76,208,3,0
MI,2019,gwinn area community schools,52040,73,44,28,1,0
MI,2019,hagar township s/d #6,11670,6,4,2,0,0
MI,2019,hale area schools,35020,37,17,16,2,2
MI,2019,hamilton academy,82733,13,0,13,0,0
MI,2019,hamilton community schools,3100,187,55,130,1,1
MI,2019,hamtramck academy,82977,40,6,34,0,0
MI,2019,"hamtramck, school district of the city of",82060,224,16,203,5,0
MI,2019,hancock public schools,31010,44,30,13,1,0
MI,2019,hanley international academy,82986,33,2,28,0,3
MI,2019,hanover-horton school district,38100,70,48,22,0,0
MI,2019,harbor beach community schools,32060,52,12,40,0,0
MI,2019,harbor springs school district,24020,77,58,18,1,0
MI,2019,harper creek community schools,13070,168,136,32,0,0
MI,2019,"harper woods, the school district of the city of",82320,134,6,104,24,0
MI,2019,harrison community schools,18060,85,15,69,1,0
MI,2019,hart public school district,64040,95,16,79,0,0
MI,2019,hartford public schools,80120,96,12,80,4,0
MI,2019,hartland consolidated schools,47060,373,363,8,1,1
MI,2019,haslett public schools,33060,279,157,122,0,0
MI,2019,hastings area school district,8030,154,58,94,2,0
MI,2019,"hazel park, school district of the city of",63130,203,49,148,6,0
MI,2019,hemlock public school district,73210,74,12,59,1,2
MI,2019,henry ford academy,82926,31,14,14,3,0
MI,2019,henry ford academy: school for creative studies (psad),82703,68,15,48,5,0
